frame,time,ROI,R,G,B
1187,34736.493822000004,right ala,180.40579710144928,136.94202898550725,131.4927536231884
1187,34736.493822000004,nasal tip,210.64646464646464,162.13131313131314,157.05050505050505
1187,34736.493822000004,left lower nasal sidewall,179.22727272727272,136.66363636363636,130.55454545454546
1187,34736.493822000004,right lower nasal sidewall,182.54444444444445,137.73333333333332,131.4
1187,34736.493822000004,left mid nasal sidewall,182.9268292682927,142.5487804878049,137.91463414634146
1187,34736.493822000004,right mid nasal sidewall,185.29032258064515,142.43548387096774,137.25806451612902
1187,34736.493822000004,philtrum,185.93567251461988,139.93567251461988,136.81286549707602
1187,34736.493822000004,left upper lip,182.14285714285714,138.53571428571428,134.18571428571428
1187,34736.493822000004,right upper lip,187.83193277310923,145.94957983193277,139.76470588235293
1187,34736.493822000004,left nasolabial fold,187.49261083743843,147.95566502463055,141.4975369458128
1187,34736.493822000004,right nasolabial fold,193.4550898203593,151.08383233532933,143.80838323353294
1187,34736.493822000004,left temporal,98.75829383886256,74.86255924170617,71.62085308056872
1187,34736.493822000004,right temporal,59.8605577689243,50.13147410358566,46.56175298804781
1187,34736.493822000004,left malar,187.2271739130435,142.57717391304348,142.78586956521738
1187,34736.493822000004,right malar,183.43893129770993,139.6882951653944,139.84605597964378
1187,34736.493822000004,left lower cheek,149.58686730506156,120.26949384404925,116.9329685362517
1187,34736.493822000004,right lower cheek,167.2756052141527,130.0856610800745,127.37616387337057
1187,34736.493822000004,chin,161.8663594470046,128.65284178187403,125.84024577572964
1187,34736.493822000004,left marionette fold,148.1625441696113,119.03886925795052,116.98233215547704
1187,34736.493822000004,right marionette fold,153.42600896860986,122.24663677130044,117.68609865470852
1188,34765.757928,lower medial forehead,214.09246575342465,170.38013698630138,167.986301369863
1188,34765.757928,left lower lateral forehead,192.89659367396592,147.60705596107056,144.7992700729927
1188,34765.757928,right lower lateral forehead,178.60377358490567,137.96765498652292,134.26954177897574
1188,34765.757928,glabella,194.21745152354572,146.98337950138503,142.51385041551248
1188,34765.757928,upper nasal dorsum,191.6786703601108,147.70083102493075,142.4819944598338
1188,34765.757928,lower nasal dorsum,206.8258064516129,159.26451612903224,156.75483870967741
1188,34765.757928,soft triangle,182.1741935483871,139.75483870967741,134.30322580645162
1188,34765.757928,left ala,172.73333333333332,131.3,125.58888888888889
1188,34765.757928,right ala,180.6086956521739,137.31884057971016,132.2173913043478
1188,34765.757928,nasal tip,210.73737373737373,162.1919191919192,157.21212121212122
1188,34765.757928,left lower nasal sidewall,180.0701754385965,137.17543859649123,130.64912280701753
1188,34765.757928,right lower nasal sidewall,181.86746987951807,137.18072289156626,131.27710843373495
1188,34765.757928,left mid nasal sidewall,183.29761904761904,142.63095238095238,137.3095238095238
1188,34765.757928,right mid nasal sidewall,185.15625,142.375,136.59375
1188,34765.757928,philtrum,184.9945054945055,136.58241758241758,134.75274725274724
1188,34765.757928,left upper lip,182.37142857142857,137.97857142857143,134.92857142857142
1188,34765.757928,right upper lip,186.3464566929134,143.48031496062993,137.83464566929135
1188,34765.757928,left nasolabial fold,187.74384236453201,147.9014778325123,141.65024630541873
1188,34765.757928,right nasolabial fold,193.8841463414634,151.3048780487805,143.6951219512195
1188,34765.757928,left temporal,98.43619489559164,74.94199535962878,72.14849187935035
1188,34765.757928,right temporal,59.48245614035088,49.89912280701754,46.09649122807018
1188,34765.757928,left malar,187.18804347826088,142.64891304347827,142.95434782608694
1188,34765.757928,right malar,183.8414948453608,140.12886597938143,140.0708762886598
1188,34765.757928,left lower cheek,149.2912087912088,120.28571428571429,116.96016483516483
1188,34765.757928,right lower cheek,166.10575139146567,129.53617810760667,126.36549165120594
1188,34765.757928,chin,161.8678955453149,128.70660522273425,125.72657450076805
1188,34765.757928,left marionette fold,148.125,119.26388888888889,117.29513888888889
1188,34765.757928,right marionette fold,153.86238532110093,122.05963302752293,117.6743119266055
1189,34795.022034,lower medial forehead,214.06335616438355,170.3972602739726,168.12328767123287
1189,34795.022034,left lower lateral forehead,193.11793611793613,147.85749385749386,145.04545454545453
1189,34795.022034,right lower lateral forehead,179.2479784366577,138.04177897574124,134.34636118598382
1189,34795.022034,glabella,194.3393351800554,147.07340720221606,142.4529085872576
1189,34795.022034,upper nasal dorsum,191.55678670360112,148.0803324099723,142.45429362880887
1189,34795.022034,lower nasal dorsum,206.46357615894038,159.58940397350995,156.88079470198676
1189,34795.022034,soft triangle,183.0909090909091,140.75324675324674,135.24675324675326
1189,34795.022034,left ala,173.8641975308642,133.1604938271605,126.8641975308642
1189,34795.022034,right ala,180.46478873239437,136.81690140845072,132.3661971830986
1189,34795.022034,nasal tip,210.44210526315788,162.57894736842104,157.58947368421053
1189,34795.022034,left lower nasal sidewall,180.1769911504425,137.4070796460177,130.78761061946904
1189,34795.022034,right lower nasal sidewall,182.3827160493827,137.30864197530863,131.25925925925927
1189,34795.022034,left mid nasal sidewall,182.93589743589743,142.16666666666666,137.37179487179486
1189,34795.022034,right mid nasal sidewall,185.34375,142.28125,136.96875
1189,34795.022034,philtrum,185.5174418604651,138.65116279069767,136.09302325581396
1189,34795.022034,left upper lip,182.00689655172414,137.7448275862069,134.08965517241379
1189,34795.022034,right upper lip,187.3790322580645,145.3548387096774,138.75
1189,34795.022034,left nasolabial fold,187.35121951219512,147.69268292682926,141.5609756097561
1189,34795.022034,right nasolabial fold,192.95209580838323,151.37125748502993,143.2874251497006
1189,34795.022034,left temporal,98.37122969837587,74.76102088167053,71.45475638051045
1189,34795.022034,right temporal,60.15350877192982,49.666666666666664,45.81140350877193
1189,34795.022034,left malar,187.12934782608696,142.78478260869565,142.9358695652174
1189,34795.022034,right malar,183.96391752577318,140.17525773195877,140.42268041237114
1189,34795.022034,left lower cheek,149.4938440492476,120.24350205198358,117.0656634746922
1189,34795.022034,right lower cheek,165.3619744058501,129.46252285191957,126.14808043875685
1189,34795.022034,chin,161.77300613496934,128.6840490797546,125.60736196319019
1189,34795.022034,left marionette fold,147.72953736654804,119.01067615658363,116.8540925266904
1189,34795.022034,right marionette fold,153.72380952380954,122.47142857142858,117.82857142857142
1190,34824.286140000004,lower medial forehead,214.16211604095562,170.4641638225256,168.0529010238908
1190,34824.286140000004,left lower lateral forehead,192.9828641370869,147.82129742962056,145.11505507955937
1190,34824.286140000004,right lower lateral forehead,179.36388140161725,138.28301886792454,134.63746630727763
1190,34824.286140000004,glabella,194.26038781163436,147.32271468144043,142.48753462603878
1190,34824.286140000004,upper nasal dorsum,191.5983379501385,148.0803324099723,142.75346260387812
1190,34824.286140000004,lower nasal dorsum,206.48344370860926,159.8476821192053,157.2317880794702
1190,34824.286140000004,soft triangle,181.82822085889572,139.27607361963192,133.37423312883436
1190,34824.286140000004,left ala,174.0561797752809,132.4943820224719,126.47191011235955
1190,34824.286140000004,right ala,180.13846153846154,136.72307692307692,131.76923076923077
1190,34824.286140000004,nasal tip,210.38947368421051,162.78947368421052,157.97894736842105
1190,34824.286140000004,left lower nasal sidewall,180.8050847457627,138.14406779661016,131.6271186440678
1190,34824.286140000004,right lower nasal sidewall,182.2289156626506,137.48192771084337,131.3975903614458
1190,34824.286140000004,left mid nasal sidewall,183.04705882352943,142.43529411764706,137.78823529411764
1190,34824.286140000004,right mid nasal sidewall,185.81159420289856,142.97101449275362,137.8840579710145
1190,34824.286140000004,philtrum,184.86813186813185,137.82967032967034,135.96153846153845
1190,34824.286140000004,left upper lip,182.10344827586206,137.73793103448276,134.66206896551725
1190,34824.286140000004,right upper lip,186.327868852459,143.30327868852459,138.1639344262295
1190,34824.286140000004,left nasolabial fold,187.6439024390244,147.7560975609756,141.24878048780488
1190,34824.286140000004,right nasolabial fold,193.8719512195122,151.2439024390244,143.82926829268294
1190,34824.286140000004,left temporal,99.01834862385321,74.96330275229357,71.86697247706422
1190,34824.286140000004,right temporal,59.71610169491525,49.983050847457626,46.097457627118644
1190,34824.286140000004,left malar,187.1664864864865,142.94162162162164,143.1827027027027
1190,34824.286140000004,right malar,183.92701664532652,139.955185659411,140.07938540332907
1190,34824.286140000004,left lower cheek,149.39427012278307,120.19508867667122,117.15006821282401
1190,34824.286140000004,right lower cheek,166.5064935064935,129.7569573283859,126.74397031539888
1190,34824.286140000004,chin,161.73394495412845,128.65443425076452,125.82721712538226
1190,34824.286140000004,left marionette fold,147.98518518518517,119.51481481481481,117.36666666666666
1190,34824.286140000004,right marionette fold,153.59047619047618,122.78095238095239,118.0047619047619
1191,34853.550246,lower medial forehead,214.18655462184873,170.48235294117646,168.28235294117647
1191,34853.550246,left lower lateral forehead,193.06487148102815,147.73684210526315,144.8237454100367
1191,34853.550246,right lower lateral forehead,179.275204359673,138.21934604904632,134.47275204359673
1191,34853.550246,glabella,194.57777777777778,147.26805555555555,142.68472222222223
1191,34853.550246,upper nasal dorsum,191.6498599439776,148.05882352941177,142.46778711484595
1191,34853.550246,lower nasal dorsum,206.9936305732484,159.4904458598726,157.19745222929936
1191,34853.550246,soft triangle,183.33986928104576,141.05228758169935,135.52287581699346
1191,34853.550246,left ala,175.52747252747253,133.71428571428572,127.57142857142857
1191,34853.550246,right ala,180.1904761904762,137.06349206349208,132.0793650793651
1191,34853.550246,nasal tip,210.3404255319149,162.6595744680851,157.69148936170214
1191,34853.550246,left lower nasal sidewall,181.60526315789474,137.89473684210526,131.73684210526315
1191,34853.550246,right lower nasal sidewall,182.72151898734177,137.45569620253164,131.72151898734177
1191,34853.550246,left mid nasal sidewall,183.03846153846155,142.39743589743588,137.66666666666666
1191,34853.550246,right mid nasal sidewall,186.046875,142.8125,137.484375
1191,34853.550246,philtrum,186.20809248554914,140.68208092485548,136.83236994219652
1191,34853.550246,left upper lip,182.9857142857143,138.35714285714286,134.93571428571428
1191,34853.550246,right upper lip,187.57391304347826,145.61739130434782,138.9304347826087
1191,34853.550246,left nasolabial fold,187.1776649746193,147.44162436548223,141.17258883248732
1191,34853.550246,right nasolabial fold,193.7337278106509,151.34319526627218,143.97633136094674
1191,34853.550246,left temporal,99.2090909090909,75.35227272727273,72.575
1191,34853.550246,right temporal,61.042194092827,50.835443037974684,47.037974683544306
1191,34853.550246,left malar,187.12955032119913,142.8490364025696,142.97216274089936
1191,34853.550246,right malar,183.997432605905,140.1951219512195,140.11810012836972
1191,34853.550246,left lower cheek,149.81927710843374,120.68942436412316,117.28112449799197
1191,34853.550246,right lower cheek,165.78212290502793,129.4320297951583,126.29236499068901
1191,34853.550246,chin,161.86646433990896,128.80576631259484,125.90743550834598
1191,34853.550246,left marionette fold,147.9855072463768,119.22101449275362,116.84057971014492
1191,34853.550246,right marionette fold,152.945,122.13,117.51
1192,34882.814352,lower medial forehead,213.91764705882352,170.64369747899158,168.36806722689076
1192,34882.814352,left lower lateral forehead,193.31683168316832,148.10767326732673,145.125
1192,34882.814352,right lower lateral forehead,179.6652949245542,138.37037037037038,134.65432098765433
1192,34882.814352,glabella,194.54305555555555,147.35833333333332,142.88194444444446
1192,34882.814352,upper nasal dorsum,191.90358126721762,148.2258953168044,142.96694214876032
1192,34882.814352,lower nasal dorsum,206.8543046357616,159.90066225165563,157.3708609271523
1192,34882.814352,soft triangle,183.38,141.22,135.16
1192,34882.814352,left ala,175.2967032967033,134.6153846153846,128.1098901098901
1192,34882.814352,right ala,180.31746031746033,137.36507936507937,132.5079365079365
1192,34882.814352,nasal tip,210.4747474747475,162.2020202020202,157.2828282828283
1192,34882.814352,left lower nasal sidewall,180.98245614035088,137.94736842105263,131.42105263157896
1192,34882.814352,right lower nasal sidewall,182.2405063291139,137.27848101265823,131.22784810126583
1192,34882.814352,left mid nasal sidewall,182.94871794871796,142.42307692307693,137.34615384615384
1192,34882.814352,right mid nasal sidewall,185.6875,143.015625,137.171875
1192,34882.814352,philtrum,186.16666666666666,140.93103448275863,136.85632183908046
1192,34882.814352,left upper lip,183.0,138.67857142857142,135.45
1192,34882.814352,right upper lip,187.8521739130435,146.0608695652174,138.6086956521739
1192,34882.814352,left nasolabial fold,187.95854922279793,147.96373056994818,141.9119170984456
1192,34882.814352,right nasolabial fold,193.83536585365854,151.40243902439025,143.7560975609756
1192,34882.814352,left temporal,100.07656612529003,75.8723897911833,72.78422273781902
1192,34882.814352,right temporal,61.09282700421941,50.78481012658228,46.80168776371308
1192,34882.814352,left malar,187.1391862955032,142.84689507494647,142.8372591006424
1192,34882.814352,right malar,184.2110682110682,140.15057915057915,140.21879021879022
1192,34882.814352,left lower cheek,149.65194109772423,120.61981258366801,117.47121820615797
1192,34882.814352,right lower cheek,166.3308687615527,129.71534195933455,126.35674676524954
1192,34882.814352,chin,161.76461538461538,128.84307692307692,125.74
1192,34882.814352,left marionette fold,148.15589353612168,119.65779467680608,117.45247148288973
1192,34882.814352,right marionette fold,153.65816326530611,122.93367346938776,118.04591836734694
1193,34912.078458,lower medial forehead,213.89579831932772,170.61344537815125,168.3126050420168
1193,34912.078458,left lower lateral forehead,192.82129742962056,147.547123623011,144.75275397796818
1193,34912.078458,right lower lateral forehead,179.85286103542234,138.80790190735695,135.224795640327
1193,34912.078458,glabella,194.5361111111111,147.4125,142.75555555555556
1193,34912.078458,upper nasal dorsum,191.64835164835165,148.18956043956044,142.9313186813187
1193,34912.078458,lower nasal dorsum,207.20529801324503,159.94039735099338,157.72847682119206
1193,34912.078458,soft triangle,183.68387096774194,141.2774193548387,135.76129032258063
1193,34912.078458,left ala,174.40740740740742,133.46913580246914,127.11111111111111
1193,34912.078458,right ala,180.27692307692308,137.6,132.0
1193,34912.078458,nasal tip,210.66315789473686,162.66315789473686,157.44210526315788
1193,34912.078458,left lower nasal sidewall,180.6422018348624,137.32110091743118,130.19266055045873
1193,34912.078458,right lower nasal sidewall,181.93975903614458,137.10843373493975,131.02409638554218
1193,34912.078458,left mid nasal sidewall,183.21794871794873,142.24358974358975,137.69230769230768
1193,34912.078458,right mid nasal sidewall,185.68115942028984,142.65217391304347,137.36231884057972
1193,34912.078458,philtrum,185.70689655172413,141.35632183908046,136.60919540229884
1193,34912.078458,left upper lip,183.40714285714284,139.32857142857142,135.4
1193,34912.078458,right upper lip,187.71304347826086,146.45217391304348,139.88695652173914
1193,34912.078458,left nasolabial fold,188.06735751295338,148.1139896373057,141.38341968911917
1193,34912.078458,right nasolabial fold,192.70807453416148,151.22981366459626,143.77018633540374
1193,34912.078458,left temporal,99.56844547563806,75.51508120649652,72.59164733178655
1193,34912.078458,right temporal,60.66255144032922,50.794238683127574,46.407407407407405
1193,34912.078458,left malar,187.07922912205566,142.51927194860815,142.63811563169165
1193,34912.078458,right malar,183.50313676286072,139.83437892095358,139.9573400250941
1193,34912.078458,left lower cheek,149.76305220883535,120.4912985274431,117.40294511378849
1193,34912.078458,right lower cheek,165.26666666666668,129.17222222222222,126.15925925925926
1193,34912.078458,chin,161.71775417298937,128.76631259484066,125.79817905918058
1193,34912.078458,left marionette fold,148.53231939163499,119.65019011406844,117.56653992395437
1193,34912.078458,right marionette fold,152.47549019607843,120.86274509803921,116.8970588235294
1194,34941.342564,lower medial forehead,214.0665529010239,170.5580204778157,168.31399317406144
1194,34941.342564,left lower lateral forehead,192.5109489051095,147.30778588807786,144.5498783454988
1194,34941.342564,right lower lateral forehead,180.4299191374663,139.18867924528303,135.59164420485175
1194,34941.342564,glabella,194.56527777777777,147.37916666666666,142.82916666666668
1194,34941.342564,upper nasal dorsum,191.43406593406593,148.2554945054945,143.03296703296704
1194,34941.342564,lower nasal dorsum,206.78343949044586,159.70063694267515,156.84713375796179
1194,34941.342564,soft triangle,182.5032679738562,140.07843137254903,134.51633986928104
1194,34941.342564,left ala,174.45744680851064,132.86170212765958,126.47872340425532
1194,34941.342564,right ala,179.13114754098362,136.70491803278688,131.7377049180328
1194,34941.342564,nasal tip,209.85148514851485,162.12871287128712,157.5049504950495
1194,34941.342564,left lower nasal sidewall,180.26315789473685,137.99122807017545,131.75438596491227
1194,34941.342564,right lower nasal sidewall,181.6153846153846,137.10256410256412,131.24358974358975
1194,34941.342564,left mid nasal sidewall,183.01176470588234,142.28235294117647,138.6235294117647
1194,34941.342564,right mid nasal sidewall,185.71641791044777,142.6865671641791,137.43283582089552
1194,34941.342564,philtrum,185.07262569832403,137.41340782122904,134.92737430167597
1194,34941.342564,left upper lip,182.44666666666666,138.98,135.13333333333333
1194,34941.342564,right upper lip,186.4214876033058,144.0495867768595,137.96694214876032
1194,34941.342564,left nasolabial fold,187.16243654822335,147.67005076142132,141.2284263959391
1194,34941.342564,right nasolabial fold,193.25465838509317,150.6335403726708,143.43478260869566
1194,34941.342564,left temporal,97.1039260969977,73.26789838337183,70.59353348729792
1194,34941.342564,right temporal,59.17256637168141,49.442477876106196,45.876106194690266
1194,34941.342564,left malar,186.60972972972974,142.17297297297299,142.5254054054054
1194,34941.342564,right malar,184.33417721518987,140.21645569620253,140.49240506329113
1194,34941.342564,left lower cheek,149.76706827309238,120.43775100401606,117.2235609103079
1194,34941.342564,right lower cheek,167.52255639097746,129.9624060150376,127.34962406015038
1194,34941.342564,chin,161.7145061728395,128.8287037037037,125.91358024691358
1194,34941.342564,left marionette fold,147.97794117647058,119.13235294117646,116.8529411764706
1194,34941.342564,right marionette fold,153.5,122.48,118.07
1195,34970.60667,lower medial forehead,214.06473594548552,170.31175468483815,167.87904599659285
1195,34970.60667,left lower lateral forehead,191.83333333333334,146.6432098765432,143.74074074074073
1195,34970.60667,right lower lateral forehead,180.57975034674064,139.00416088765604,135.1497919556172
1195,34970.60667,glabella,194.59027777777777,147.31527777777777,142.78472222222223
1195,34970.60667,upper nasal dorsum,191.57417582417582,147.9532967032967,142.57692307692307
1195,34970.60667,lower nasal dorsum,207.28476821192052,160.0794701986755,157.6225165562914
1195,34970.60667,soft triangle,184.87820512820514,142.52564102564102,136.99358974358975
1195,34970.60667,left ala,174.65168539325842,133.07865168539325,126.82022471910112
1195,34970.60667,right ala,180.13114754098362,137.37704918032787,132.2295081967213
1195,34970.60667,nasal tip,211.09473684210528,162.70526315789473,157.78947368421052
1195,34970.60667,left lower nasal sidewall,180.75438596491227,137.51754385964912,131.359649122807
1195,34970.60667,right lower nasal sidewall,182.16666666666666,136.4102564102564,130.89743589743588
1195,34970.60667,left mid nasal sidewall,183.28235294117647,142.41176470588235,137.54117647058823
1195,34970.60667,right mid nasal sidewall,185.8695652173913,142.47826086956522,136.91304347826087
1195,34970.60667,philtrum,184.86021505376345,137.86559139784947,135.46774193548387
1195,34970.60667,left upper lip,182.73611111111111,139.02777777777777,135.67361111111111
1195,34970.60667,right upper lip,187.39830508474577,144.95762711864407,139.40677966101694
1195,34970.60667,left nasolabial fold,188.16326530612244,147.92857142857142,141.98979591836735
1195,34970.60667,right nasolabial fold,193.1552795031056,150.70186335403727,143.27329192546583
1195,34970.60667,left temporal,98.4199535962877,74.90951276102088,71.48259860788863
1195,34970.60667,right temporal,60.91596638655462,50.76890756302521,46.90756302521008
1195,34970.60667,left malar,186.83778014941302,142.5069370330843,142.64034151547492
1195,34970.60667,right malar,184.98089171974522,140.39490445859872,140.74394904458597
1195,34970.60667,left lower cheek,149.72409152086138,120.1978465679677,116.90982503364738
1195,34970.60667,right lower cheek,165.38,129.18727272727273,126.07272727272728
1195,34970.60667,chin,161.44962406015037,128.57894736842104,125.66466165413534
1195,34970.60667,left marionette fold,148.02491103202846,118.66192170818505,116.90035587188612
1195,34970.60667,right marionette fold,152.11004784688996,121.20095693779905,116.69856459330144
1196,34999.870776,lower medial forehead,214.08249158249157,170.36363636363637,168.29124579124579
1196,34999.870776,left lower lateral forehead,192.50428396572826,146.99632802937577,144.33170134638922
1196,34999.870776,right lower lateral forehead,180.3,138.61891891891892,135.28108108108108
1196,34999.870776,glabella,194.6981664315938,147.49929478138222,142.9703808180536
1196,34999.870776,upper nasal dorsum,191.28032345013477,147.86522911051213,142.73584905660377
1196,34999.870776,lower nasal dorsum,206.52317880794703,159.60927152317882,156.67549668874173
1196,34999.870776,soft triangle,181.43421052631578,139.34868421052633,133.3684210526316
1196,34999.870776,left ala,173.28125,132.54166666666666,126.59375
1196,34999.870776,right ala,180.0810810810811,136.3783783783784,131.32432432432432
1196,34999.870776,nasal tip,209.83653846153845,161.71153846153845,157.01923076923077
1196,34999.870776,left lower nasal sidewall,180.70909090909092,137.33636363636364,130.77272727272728
1196,34999.870776,right lower nasal sidewall,182.70238095238096,137.91666666666666,131.52380952380952
1196,34999.870776,left mid nasal sidewall,183.82417582417582,142.83516483516485,138.52747252747253
1196,34999.870776,right mid nasal sidewall,185.69444444444446,142.5,137.29166666666666
1196,34999.870776,philtrum,186.02857142857144,137.6,135.88
1196,34999.870776,left upper lip,182.27891156462584,137.74149659863946,134.9795918367347
1196,34999.870776,right upper lip,185.79032258064515,142.71774193548387,137.63709677419354
1196,34999.870776,left nasolabial fold,187.98,148.085,141.905
1196,34999.870776,right nasolabial fold,192.97674418604652,150.72093023255815,143.74418604651163
1196,34999.870776,left temporal,97.16780045351474,73.85714285714286,70.96145124716553
1196,34999.870776,right temporal,60.94117647058823,50.78151260504202,46.81512605042017
1196,34999.870776,left malar,186.36559139784947,142.15698924731183,142.63548387096773
1196,34999.870776,right malar,183.96542893725993,139.85787451984635,140.3687580025608
1196,34999.870776,left lower cheek,149.5475234270415,120.13520749665328,117.18473895582329
1196,34999.870776,right lower cheek,166.40926640926642,129.29150579150578,126.58687258687259
1196,34999.870776,chin,161.88317757009347,128.69470404984423,125.99688473520249
1196,34999.870776,left marionette fold,147.9375,118.98529411764706,116.93382352941177
1196,34999.870776,right marionette fold,153.19597989949747,122.4070351758794,118.23115577889448
1197,35029.134882,lower medial forehead,214.02389078498294,170.0170648464164,167.94880546075086
1197,35029.134882,left lower lateral forehead,192.1189591078067,146.6096654275093,144.03965303593557
1197,35029.134882,right lower lateral forehead,180.7170068027211,139.08843537414967,135.61904761904762
1197,35029.134882,glabella,194.66995768688292,147.39492242595205,143.0324400564175
1197,35029.134882,upper nasal dorsum,191.73816155988857,147.8607242339833,142.72701949860723
1197,35029.134882,lower nasal dorsum,206.45394736842104,160.0065789473684,157.39473684210526
1197,35029.134882,soft triangle,182.3921568627451,140.30065359477123,133.99346405228758
1197,35029.134882,left ala,173.2872340425532,133.19148936170214,126.85106382978724
1197,35029.134882,right ala,179.33333333333334,135.1904761904762,129.88888888888889
1197,35029.134882,nasal tip,209.81730769230768,162.19230769230768,156.75
1197,35029.134882,left lower nasal sidewall,180.16363636363636,137.48181818181817,130.94545454545454
1197,35029.134882,right lower nasal sidewall,182.29761904761904,137.38095238095238,131.53571428571428
1197,35029.134882,left mid nasal sidewall,183.80434782608697,143.0326086956522,138.3586956521739
1197,35029.134882,right mid nasal sidewall,185.63888888888889,142.41666666666666,137.43055555555554
1197,35029.134882,philtrum,184.78571428571428,137.2032967032967,134.96153846153845
1197,35029.134882,left upper lip,182.6158940397351,138.0794701986755,134.96026490066225
1197,35029.134882,right upper lip,187.48717948717947,145.06837606837607,138.88888888888889
1197,35029.134882,left nasolabial fold,187.60406091370558,147.2944162436548,141.4771573604061
1197,35029.134882,right nasolabial fold,193.78048780487805,150.9390243902439,143.609756097561
1197,35029.134882,left temporal,98.31786542923435,74.40835266821345,71.77494199535963
1197,35029.134882,right temporal,61.10041841004184,50.83682008368201,46.54811715481171
1197,35029.134882,left malar,186.4288770053476,141.8342245989305,142.32513368983956
1197,35029.134882,right malar,184.6895213454075,140.2509702457956,140.73221216041398
1197,35029.134882,left lower cheek,149.2744310575636,120.21151271753682,117.27175368139224
1197,35029.134882,right lower cheek,165.5195530726257,129.0782122905028,126.21601489757914
1197,35029.134882,chin,162.10188087774296,128.79153605015674,126.0141065830721
1197,35029.134882,left marionette fold,148.19858156028369,119.19148936170212,117.0354609929078
1197,35029.134882,right marionette fold,153.5427135678392,122.27638190954774,117.8391959798995
1198,35058.398988,lower medial forehead,214.06228956228955,170.26094276094275,168.2962962962963
1198,35058.398988,left lower lateral forehead,192.61963190184048,146.99386503067484,144.4552147239264
1198,35058.398988,right lower lateral forehead,180.10405405405405,138.61081081081082,135.0918918918919
1198,35058.398988,glabella,194.47390691114245,147.2496473906911,143.03102961918194
1198,35058.398988,upper nasal dorsum,191.41256830601094,147.70765027322403,142.63387978142077
1198,35058.398988,lower nasal dorsum,206.95394736842104,159.45394736842104,157.33552631578948
1198,35058.398988,soft triangle,181.80392156862746,139.19607843137254,133.77124183006535
1198,35058.398988,left ala,173.78571428571428,132.53061224489795,126.41836734693878
1198,35058.398988,right ala,180.4264705882353,136.39705882352942,131.30882352941177
1198,35058.398988,nasal tip,210.14423076923077,161.71153846153845,156.89423076923077
1198,35058.398988,left lower nasal sidewall,179.94545454545454,137.37272727272727,131.05454545454546
1198,35058.398988,right lower nasal sidewall,182.45238095238096,137.29761904761904,131.47619047619048
1198,35058.398988,left mid nasal sidewall,183.3913043478261,143.02173913043478,138.29347826086956
1198,35058.398988,right mid nasal sidewall,185.63888888888889,142.51388888888889,137.11111111111111
1198,35058.398988,philtrum,184.86813186813185,137.21428571428572,134.78021978021977
1198,35058.398988,left upper lip,182.66,137.96666666666667,134.42
1198,35058.398988,right upper lip,185.1451612903226,141.59677419354838,136.69354838709677
1198,35058.398988,left nasolabial fold,187.51776649746193,147.81218274111674,141.21827411167513
1198,35058.398988,right nasolabial fold,192.5581395348837,150.55232558139534,143.49418604651163
1198,35058.398988,left temporal,100.41095890410959,75.96118721461187,73.04794520547945
1198,35058.398988,right temporal,61.18930041152263,50.35390946502058,46.724279835390945
1198,35058.398988,left malar,187.15010570824523,142.47885835095138,142.78541226215646
1198,35058.398988,right malar,182.33541927409263,138.85857321652065,138.93116395494368
1198,35058.398988,left lower cheek,150.2688172043011,120.8252688172043,117.60618279569893
1198,35058.398988,right lower cheek,164.45762711864407,128.95668549905838,125.74764595103578
1198,35058.398988,chin,161.74617737003058,128.60550458715596,125.98318042813456
1198,35058.398988,left marionette fold,148.11870503597123,119.14388489208633,117.14748201438849
1198,35058.398988,right marionette fold,150.46666666666667,119.54222222222222,115.63555555555556
1199,35087.663094,lower medial forehead,214.26223776223776,170.58566433566435,168.41433566433565
1199,35087.663094,left lower lateral forehead,192.36638452237,146.9552599758162,144.2503022974607
1199,35087.663094,right lower lateral forehead,180.27624309392266,138.76381215469613,135.34116022099448
1199,35087.663094,glabella,195.14620689655172,147.60689655172413,143.35172413793103
1199,35087.663094,upper nasal dorsum,191.85082872928177,147.99171270718233,143.0745856353591
1199,35087.663094,lower nasal dorsum,206.51282051282053,159.62179487179486,156.98076923076923
1199,35087.663094,soft triangle,180.62091503267973,138.75816993464053,133.359477124183
1199,35087.663094,left ala,173.8469387755102,132.23469387755102,125.88775510204081
1199,35087.663094,right ala,179.62121212121212,136.07575757575756,130.92424242424244
1199,35087.663094,nasal tip,210.1153846153846,161.81730769230768,156.85576923076923
1199,35087.663094,left lower nasal sidewall,180.5090909090909,137.23636363636365,130.55454545454546
1199,35087.663094,right lower nasal sidewall,182.71428571428572,137.23809523809524,130.8452380952381
1199,35087.663094,left mid nasal sidewall,182.76470588235293,141.98823529411766,137.71764705882353
1199,35087.663094,right mid nasal sidewall,186.26388888888889,142.23611111111111,136.88888888888889
1199,35087.663094,philtrum,184.5934065934066,136.95604395604394,135.53296703296704
1199,35087.663094,left upper lip,182.16,137.88,134.77333333333334
1199,35087.663094,right upper lip,186.74358974358975,143.98290598290598,138.52136752136752
1199,35087.663094,left nasolabial fold,187.8020304568528,147.49238578680203,141.53807106598984
1199,35087.663094,right nasolabial fold,193.27950310559007,151.46583850931677,143.77018633540374
1199,35087.663094,left temporal,98.42790697674418,74.70232558139534,71.91162790697675
1199,35087.663094,right temporal,60.79324894514768,50.81012658227848,47.17299578059072
1199,35087.663094,left malar,186.90021231422506,142.3927813163482,142.66772823779192
1199,35087.663094,right malar,184.2963917525773,140.16623711340208,140.38530927835052
